Transaction_ID,Customer_Name,Customer_Age,Store_Location,Store_Type,Product_Category,Product_Name,Quantity,Purchase_Amount,Discount_Applied,Payment_Method,Purchase_Date,Customer_Satisfaction_Rating,Return_Status
fe1ad905-bdd4-41f2-b1b8-6ce0e3472e25,Jeremy Martin,62,Chandlerchester,Rural,Electronics,Chair,4,2701.51,0%,Debit Card,24-10-2024,,Y
24c58b47-1609-44d1-9912-509096516ec2,John Dillon,,Carlshire,Suburban,Home Decor,Something,3,2622.21,0,Debit Card,15-01-2025,1,Yes
a388ca32-68d2-4992-81b1-c62616a48bfa,Jennifer Peters,53,East Jacob,Urban,Clothing,I,,958.81,20%,Cash,24-01-2024,,Yes
d2a2f839-0acf-46ac-bd97-04fe8dca3908,Sandra Torres,31,Walkertown,Suburban,Clothing,Class,5,3713.16,none,UPI,18-11-2023,6,Not Returned
d590f435-a3fb-4d0b-b4be-28b44cd7e6f7,Becky Wade,,Robertfort,Rural,Stationery,What,3,1458.01,5%,Credit Card,29-10-2023,0,Y
1e8e06ed-0748-4379-bea7-f419a510af65,Katherine Arellano,62,Biancashire,Urban,Home Decor,Least,0,2314.69,0%,Credit Card,23-09-2024,5,Not Returned
79ddcdd4-af97-4bd2-a0c4-594242067d80,Sabrina Brooks,35,Port Jordanshire,Rural,Groceries,Article,1,1513.03,5%,Wallet,10-02-2025,3,No
b17aff6d-e0d9-4670-b606-fa3451d69f11,Christopher Nelson,44,Fieldsstad,Suburban,Clothing,Anything,1,2651.37,0,Wallet,30-07-2023,4,Y
efb278fd-a391-4fdb-8794-ac7e4aaa7f99,Cory Burton,,New Karenside,Suburban,Stationery,Future,1,1528.43,5%,UPI,19-11-2023,1,No
af5a01cc-d851-45ac-93aa-9b2750f32ab5,Denise Wolfe,,Codyshire,Suburban,Clothing,He,,2482.13,0,Debit Card,13-02-2025,,Returned
84a6d693-230f-4e69-834d-42fd24caabcb,Richard Jenkins,,North Jeffery,Urban,Groceries,Most,2,941.51,0%,UPI,06-01-2025,5,N
e5a5829e-cb8c-4d76-b03c-1503d4e20134,Melissa Cisneros,36,South Stevenland,Urban,Groceries,But,,3131.29,10%,Cash,26-09-2023,3,Returned
7ac1b4f9-0472-49f6-ac64-94e021986e3c,Michael Taylor,,Prestonhaven,Urban,Groceries,Source,2,4969.49,20%,Debit Card,03-01-2025,1,N
075cc8eb-4dff-49aa-b5bb-abce2c15c4ad,Barbara Anderson,52,Lake Jeremy,Rural,Clothing,Car,3,4892.31,10%,Credit Card,29-12-2023,,N
6cc0067f-141f-446e-bb29-ff362155fba8,Rachel Jones,38,Toddton,Urban,Stationery,Debate,2,4662.24,none,Debit Card,17-09-2023,0,N
83735f49-a8e7-4be3-8b05-aa1408651a6e,Julie Kerr,60,North Kevintown,Rural,Home Decor,Somebody,0,2422.16,0%,UPI,30-06-2023,5,Returned
9a0f09e9-eb8b-4c11-9fb0-ef34c8497436,Steven Lopez,,Anthonyberg,Urban,Home Decor,Throughout,,4510.85,10%,Debit Card,21-06-2023,6,Returned
946a95a6-f2e4-41af-8702-1755f11cc0a4,Christopher Mason,59,New Ashley,Rural,Stationery,Bit,1,1851.23,0%,Cash,07-11-2024,6,Returned
8761f9da-0394-49c1-8363-f61f94009191,Corey Campbell,61,Lake Coreyborough,Rural,Home Decor,Wife,5,1059.01,5%,Cash,03-01-2025,5,N
5dd0855c-7986-4498-b52f-80c9d9ee9678,Cathy Nunez,,East Maryfurt,Suburban,Home Decor,Language,4,4551.39,0%,UPI,03-05-2024,1,No
1ce370ed-6857-47ac-ba40-fe3983a5f421,Emily Owens,23,South Kathryn,Rural,Home Decor,Sea,0,1821.64,15%,Wallet,21-09-2023,,Returned
150e3388-0a65-42a5-b8dd-f15d8ea035f0,Brian Campbell,44,Gloriamouth,Rural,Stationery,Draw,4,902.57,0,Credit Card,17-11-2023,5,Not Returned
daf93e99-fc26-4da6-8a64-0fc16843a5c3,Scott Jacobson,,Crosbystad,Urban,Electronics,Country,5,2425.6,none,Wallet,11-06-2024,5,Y
ac0e7307-7ddc-4af6-ac95-adb1ffac54fd,Jeffrey Barrett,54,North Douglasfurt,Urban,Groceries,Run,4,2131.12,20%,Wallet,17-04-2023,5,Not Returned
ecdfd364-bdce-4f65-9a0a-7680fa42156e,Caroline Cox,,West James,Rural,Home Decor,Three,3,306.94,none,Cash,09-07-2024,6,Returned
6cb96a2c-d68e-41f0-bb9d-58321f6d5768,Diana Reeves,48,Katelynfurt,Rural,Clothing,Heart,,854.72,0%,Wallet,16-02-2024,1,Not Returned
67899d92-f33c-4c36-9a69-0cadaaab5830,Ms. Brittany Gibson,,West Tracybury,Rural,Home Decor,Production,3,239.37,none,Debit Card,11-04-2024,4,N
0d87bc72-bce0-4a63-997f-9b8d079bf5e6,Kathleen Johnson,41,South Cassandra,Suburban,Groceries,General,,3177.18,15%,Debit Card,21-07-2023,5,Yes
18a95210-9f8c-4c51-9f39-36a54d8131f5,Mary Meyer,28,Sparksborough,Suburban,Clothing,Finally,2,2359.12,0,Wallet,04-08-2023,,Y
42fc7edf-813a-4aa5-bd81-0c217f764fce,Rhonda Fernandez,22,Port Anthonychester,Rural,Groceries,Up,5,338.7,0%,Credit Card,03-09-2024,,Not Returned
5086f384-733a-454f-a235-91441e7f92ad,Jessica Johnson,,New Donna,Rural,Clothing,State,3,2764.19,none,Credit Card,18-03-2025,3,Not Returned
7dd19b8f-2a05-4b69-b4c0-4bdfe27bb6c4,Erik Price,,New Emilyside,Suburban,Home Decor,Reveal,2,4134.24,5%,UPI,29-11-2023,,Returned
8feff87b-79d5-4e9f-b846-0474927c5ea7,Katie Myers,30,Garzafurt,Suburban,Home Decor,Practice,5,601.85,10%,Credit Card,30-05-2024,3,No
48d0e602-fa4f-4ba8-8437-6d895a4eb9f3,Alfred Williams,,Michaelshire,Urban,Home Decor,Agreement,3,4624.71,15%,Debit Card,14-09-2024,3,Y
616d41c8-575c-4669-a00a-06e6e42f0c28,Gregory Howard,25,Brianbury,Urban,Groceries,End,1,943.82,0%,Cash,22-11-2024,,Not Returned
15bebdd0-97b0-47ce-8fe5-c13ba5e8c198,Ana Torres,25,Geoffreyside,Urban,Home Decor,Gas,4,738.07,5%,Wallet,07-10-2023,4,Not Returned
6c27316b-dd05-4827-a863-782e75fe2857,Stephanie Adams,,Chapmanmouth,Urban,Clothing,Huge,5,260.68,0,Credit Card,07-05-2023,2,Returned
19048ca7-9291-4493-928a-34f363eac0a1,Ariel Leonard,31,Tylermouth,Urban,Clothing,Compare,1,3797.3,none,Credit Card,24-06-2024,1,Returned
6f9d1d74-f82c-4ad8-9d03-7a064cad66c5,Mark Dickson,50,Port Melissaborough,Rural,Stationery,Field,3,4749.08,0%,Credit Card,28-07-2024,5,No
92d2408e-ff08-4739-8c1d-2e430c2b03e4,Darrell Newton,28,Lake Meganville,Rural,Electronics,Person,2,2691.31,0,Cash,30-10-2023,1,Y
cd1a810d-9101-41d2-9138-978b45fb3e8a,Jessica Reed,61,Lake Madisonhaven,Urban,Clothing,Summer,2,1895.67,20%,Wallet,25-12-2023,6,N
5037e669-8a3a-4129-a9d8-4c4f6ed338be,James Weber,47,Powersside,Rural,Groceries,Couple,3,2097.13,none,Wallet,26-11-2023,4,Yes
84274378-b40d-4aef-a0ba-614204c32fed,Laura Lewis,49,Adamsside,Suburban,Clothing,Table,1,2829.95,5%,Wallet,20-02-2025,5,Y
6f089155-e826-4484-84e4-fe52da4f706b,Molly Brown,,West Steven,Suburban,Home Decor,Effect,4,3466.53,none,Cash,28-07-2024,5,No
4cdedddb-c3f9-478c-af70-4164bf164454,Jennifer Dalton,,Lake Jameschester,Rural,Electronics,Example,2,4701.5,0%,Wallet,02-08-2023,6,Yes
41a67c90-291c-4da1-a563-0d3a497bc13b,Cynthia Allen,55,East Anthony,Rural,Groceries,Subject,4,684.17,15%,Credit Card,06-01-2025,2,Not Returned
8f50b11f-7c42-4494-b6d3-2b964f7f963e,Jennifer Bullock MD,25,Derekview,Suburban,Home Decor,Strategy,0,1759.3,20%,UPI,09-01-2025,4,N
2d0d5e1d-8cfb-437c-a89e-a4df471c10ae,Amanda Sharp,,North Micheleland,Rural,Stationery,Former,,3805.88,none,Wallet,22-12-2024,5,N
e68c1348-1046-43df-9dfe-f8494c485cfc,Stephanie Powers,,South Sherryberg,Suburban,Groceries,Eat,1,822.13,15%,Cash,18-07-2024,5,Yes
eed4db89-8010-4995-bc06-e86b922b4fb2,Matthew Carpenter,,Tylerland,Rural,Clothing,Economy,,4168.53,15%,Cash,03-07-2023,1,Yes
503ba8c3-ce83-4e27-85ef-d6701f4d88ce,Kevin Price,,South Jeffery,Urban,Clothing,Both,0,3824.84,0,Wallet,16-07-2024,2,Returned
708175fd-4648-4be8-b84c-e7a936cfd2d5,Scott Brown,52,Hollyville,Urban,Home Decor,Free,0,2757.95,none,Credit Card,22-08-2023,5,Returned
3f10938c-aec7-4267-b990-0a276c7ceeb7,Sherry Giles,20,Thomasstad,Rural,Clothing,Term,4,4279.08,15%,Cash,04-06-2024,,Yes
e7bd1db7-f780-4afc-a538-c6a705651e80,Sarah Bates,,Lake Samanthabury,Rural,Stationery,Environment,4,1631.05,15%,Debit Card,03-12-2023,3,Yes
f55f2e80-a392-4a4e-8f2c-386f627b0edd,Stephanie Jennings,,Port Scott,Suburban,Stationery,Across,5,2855.05,10%,Wallet,10-06-2024,6,Yes
fa5dbd40-ed71-4fe9-a49a-0bf9f5f3943a,Elizabeth Mayer,19,West Jason,Urban,Clothing,Voice,3,3855.71,0%,UPI,14-03-2025,,Yes
5132fe68-a1a0-44a9-b058-3380ea77d1d6,Pamela Sullivan,,West Michellefort,Suburban,Clothing,Market,3,3849.45,0,Wallet,10-08-2023,1,N
552d4865-d756-4d35-ad2e-ebea69b7d533,Sherri Wilkins,23,Lake Jose,Suburban,Electronics,Attorney,3,1313.31,0,UPI,31-10-2024,4,Returned
d03cd20a-baae-4bf8-9a24-45256bbe2bd6,Erin Neal,,Lake Darlenemouth,Suburban,Electronics,Strong,0,283.15,0,Wallet,06-01-2024,,N
333822d1-6691-4664-80c9-937022d6f0a2,Emily Miller,,East Zachary,Urban,Groceries,Special,3,1950.91,15%,UPI,17-08-2024,,Returned
d8d2660e-214d-4588-835e-a18aa630b287,Jennifer Ayers,,Mendozaberg,Rural,Electronics,Ever,3,916.47,0%,Debit Card,12-01-2025,,N
53dc4fae-d3a7-4b83-97d0-2f8faffdd43b,Christina Perry,57,South Nancy,Rural,Stationery,You,4,332.9,20%,Credit Card,20-08-2023,5,No
054edd71-3977-4d2f-9205-1da0e2643336,Tammy Holland,45,North Terri,Suburban,Electronics,Decide,5,429.62,none,UPI,15-01-2025,5,N
0cbe938d-2b33-4734-9a11-9684b385d9de,Jeffrey Green,,West Georgeshire,Suburban,Stationery,Buy,3,2221.26,20%,Debit Card,28-10-2023,5,No
c5fae047-6f66-4013-869d-4cb7b7f5155a,Jody Nunez,,East Jenniferborough,Urban,Home Decor,Young,,4416.39,0,UPI,18-04-2023,3,Returned
49b7e037-4425-4ea7-8839-24d7d03bcbfc,Janet Reynolds,51,New Jason,Suburban,Home Decor,Than,,4679.72,0,Cash,05-02-2025,0,Yes
6b17bd75-307a-4acb-ad5c-3c49ba098a27,Ricky Johnson,58,Joemouth,Suburban,Clothing,Whatever,3,4236.2,15%,UPI,13-11-2023,5,Yes
a5b13afd-af2c-40ac-9539-22c05ea0942c,Adam Anderson,25,Terrifurt,Urban,Electronics,Right,4,3465.59,10%,Cash,17-10-2023,5,No
6c5ccba7-b55d-4fc1-a22c-c212b69d2f48,Dawn Davis,59,North Marvinbury,Urban,Groceries,Market,4,2374.38,20%,UPI,19-09-2023,5,N
f077671b-9b3b-4b4c-bf2a-50c05ab383c9,Rebekah Mckinney,29,North Jonfurt,Rural,Home Decor,Five,,3969.38,0%,Credit Card,13-03-2025,5,Returned
f7d2a2ee-21da-4db1-9ef3-61c2abd7d3f1,Amanda White,,New Trevor,Rural,Electronics,Group,0,1638.13,0%,Wallet,08-02-2024,2,Yes
513bb65c-16f3-4b93-a1c5-7a8877d468ea,Jessica Green,,Bradleyberg,Suburban,Electronics,Money,,1256.6,20%,Cash,17-02-2025,3,Returned
bf715a28-47ef-4886-95b5-b7b0f92edfa1,Jeffrey Orr,65,Chloeview,Suburban,Groceries,Nation,,1713.5,20%,Cash,13-02-2025,,N
50c76baa-2a3c-4137-a486-23dd6f8ef978,Katherine Dodson,55,Brownberg,Suburban,Stationery,Arm,4,4852.63,15%,UPI,07-12-2023,4,Y
429e09bd-7862-446c-892e-44b72ee25989,John Wilson,,Williamsstad,Urban,Clothing,Security,4,1650.8,15%,Wallet,03-10-2023,2,Not Returned
1ccc33c1-7e34-4f69-b52f-bd7e7c360908,Sharon Martinez,60,East Mirandaburgh,Rural,Groceries,They,1,203.26,20%,UPI,16-06-2024,5,Not Returned
45d5aacb-d294-400f-823c-a34abffbd93b,Mary Lewis,25,New Katieburgh,Suburban,Home Decor,Keep,3,3230.85,0,Credit Card,16-08-2023,5,Not Returned
7f843004-c4ac-41b5-bf04-2c7b13ab7d2c,Stacy Johnson,,South Nathanielville,Urban,Groceries,Third,3,4644.79,0%,Wallet,22-03-2025,0,Yes
75d1d776-14c0-4f6d-8764-51d3275dd459,Mary Gibson,,Brooketown,Rural,Home Decor,Girl,0,3967.66,0%,UPI,15-12-2023,0,Yes
73fe7e1d-f36d-4b13-9f53-4d9aa7faf009,Nicholas Navarro,,East Michelle,Suburban,Stationery,Suddenly,3,4139.56,0,Debit Card,12-05-2023,2,Returned
0e378b07-cc53-4c3e-92bb-530d486fac8f,Kimberly Guzman,59,South Jonathanbury,Rural,Home Decor,Spend,1,3506.53,none,Cash,19-08-2024,6,Not Returned
da33562c-0540-46cc-96d5-0b84661f7117,James Powell,25,North Kenneth,Urban,Stationery,Suddenly,5,3178.65,0%,Cash,08-02-2025,4,Yes
4f62cc9d-ebf4-44d0-8e6d-29bfbc633d6c,Lindsey Howard,65,Port Michaelborough,Suburban,Groceries,Might,4,3983.95,0%,Debit Card,08-03-2024,0,N
44bb10e0-79f7-438c-a359-d5cee2aa6dc7,Jenny Avila,,Christinachester,Rural,Groceries,Professor,3,1073.45,15%,Credit Card,18-03-2024,5,No
577c9717-836a-4887-8a5a-269817cb67b8,Megan Holland,62,South Alison,Urban,Home Decor,Radio,2,4543.54,15%,Debit Card,03-03-2024,4,Y
6ff6881f-77dd-462b-8a6b-836b157f108b,Robert Evans,25,Lake Rebecca,Rural,Stationery,Thought,2,831.33,0%,Wallet,19-05-2024,5,Returned
918b8e18-4ba4-4f25-ad7f-d4e285e95c6c,Billy Williams,63,New Rogerville,Urban,Clothing,Majority,1,4153.56,15%,UPI,18-10-2023,6,No
40dd8895-d015-4898-9187-c9a0b8663c7c,Kevin Mack,,North Joymouth,Rural,Groceries,Country,2,737.98,none,Wallet,02-09-2024,0,Returned
0b961346-6498-4a39-97c8-f02c2ea5312a,Shawn Evans,46,Toddmouth,Suburban,Stationery,Price,2,240.99,0%,Wallet,08-12-2024,3,Returned
eb096202-f77a-4fe1-9761-b09943dbea42,Chelsea Lopez,61,Monicaville,Rural,Home Decor,Leader,,752.7,0%,Wallet,25-12-2024,6,N
1ddea07d-651a-4277-817f-319f04961795,Matthew Stevens,39,Meltonfort,Suburban,Clothing,Floor,1,457.97,20%,Debit Card,27-05-2024,5,Yes
5c58b8ba-9de2-4d3f-b952-f1e8d029733c,Tracey Leonard,,Christopherberg,Rural,Clothing,Address,5,126.27,20%,Cash,31-07-2024,1,N
b22f2e91-0411-4e35-90e3-4b2b1ca64c33,Shannon Clark,,Lake John,Suburban,Groceries,Thousand,2,2944.39,0%,Credit Card,03-09-2023,1,Returned
30dfc50c-89e0-4b89-8a3e-3238dbb24c33,Randy Hernandez,,Johnsonburgh,Suburban,Clothing,Weight,3,794.8,5%,Wallet,06-08-2024,0,Yes
f6bffaa9-71fc-42e6-b3dd-7820bd20c36a,Mr. Jerry Sanchez,,Ashleyfurt,Urban,Clothing,Approach,3,3103.36,none,Wallet,04-08-2023,5,Returned
d8fe3fb8-a162-4abf-9a48-280302040c81,Veronica Allison,21,Benjaminfurt,Urban,Electronics,Mention,,2822.81,0,Cash,23-12-2023,3,N
ef6e9295-9c8a-4485-b980-50a6974e598d,Ruth Freeman,,New Andrewshire,Urban,Home Decor,Four,4,1375.1,0,UPI,10-05-2024,6,N
a5f701fe-e493-498a-8491-be4010423a8e,John Simpson,27,Shanechester,Suburban,Electronics,Against,0,2343.02,5%,Cash,10-06-2024,6,Not Returned
78202426-3134-4ab8-b9e8-d78149bb1313,David Robinson,54,Sandramouth,Rural,Electronics,Catch,5,4191.27,0,Debit Card,11-08-2023,3,Y
63ef5e69-b61d-46f5-b916-33574b1bdf3b,Sandra Nunez,61,Lauraburgh,Suburban,Electronics,Pretty,2,2140.45,5%,UPI,21-02-2025,3,N
1610ac0a-bfcf-414e-b0d1-8df1484f1db9,Betty Gonzalez,27,Garciachester,Urban,Home Decor,Yes,1,2031.43,20%,Wallet,15-09-2023,2,Y
8e8c71d8-359d-45ae-bc16-89c24dbc217c,Albert Ibarra,,Ericaburgh,Suburban,Stationery,Their,3,3011.6,5%,Cash,25-04-2024,5,Yes
ce8b76a2-082f-4fb9-80e3-fe4fe4fb2a3b,Jeffrey Williamson,65,New Jeffreyview,Rural,Stationery,Grow,3,4027.63,0%,Wallet,03-02-2025,1,Yes
c524f047-0bf2-4b51-84f5-b03e5af1128c,Debra Hernandez,23,Lake Brentmouth,Urban,Groceries,Successful,0,972.25,none,Wallet,07-12-2024,5,N
1c65f6bd-c179-4596-9772-e63ef6700a62,Rachael Lynch,,Port Annahaven,Suburban,Clothing,Book,2,3271.12,0,Debit Card,28-03-2024,5,Yes
34943114-def1-4d58-9e39-2331a142d68f,Brooke Carter,,Gillfort,Suburban,Clothing,Significant,2,4177.06,20%,Debit Card,15-08-2023,2,N
5d1ddcb7-a5a7-4280-a77f-ecc6196b58f1,Chad Allison,,Montestown,Rural,Home Decor,Else,3,3806.8,none,Credit Card,12-02-2025,2,Returned
4968fdf2-5760-4094-b942-000acf242413,Angela Watson,61,Wardbury,Suburban,Stationery,Civil,2,4869.03,0,Debit Card,15-01-2025,,Not Returned
c986f893-6bf5-4c98-8797-2916c0e5d883,Robert Gutierrez,27,Villanuevahaven,Rural,Clothing,Study,4,2243.04,none,Cash,13-11-2024,6,Y
714cd65e-079e-4b0b-b198-f62e5c9d3ead,Adam Drake,50,North Matthewfurt,Rural,Home Decor,Sport,1,2885.82,20%,Wallet,18-09-2024,5,Yes
c25a6eb3-64ad-4905-8fbc-63776f1f5c6a,Thomas Hernandez,19,Lake Tinahaven,Rural,Home Decor,Find,1,1841.74,20%,Cash,13-08-2023,5,Returned
b366ffd1-ae4d-4a19-a2c2-aa2466e9a80e,Elizabeth Newton,,Alanview,Rural,Home Decor,We,,321.77,15%,Debit Card,27-02-2024,0,Y
b3468999-2598-4c54-aba2-a67c9c433e67,Mathew Clay,31,Terryfurt,Urban,Stationery,Stand,0,4836.93,none,UPI,21-05-2024,,No
0976e09f-1593-4f42-8d31-29b3e1878e93,Jean Higgins,25,New Victoria,Urban,Home Decor,Federal,1,2225.61,5%,Wallet,08-09-2023,2,N
4fefc63f-8d41-4660-82fc-e90817c305fc,Nicole Moore,,Port Amberview,Suburban,Electronics,Effort,5,1583.72,none,Cash,21-09-2023,6,Y
6c3912ef-b9fc-429f-8dcf-2615c62f3461,Mrs. Amy Watson,19,Davidville,Suburban,Groceries,List,,648.37,5%,Cash,13-01-2025,4,No
740173c1-0155-4a51-bca2-c581928b1e4b,David Reese,,West Kevin,Urban,Electronics,Reflect,4,521.86,none,Cash,25-11-2023,4,No
ac249f30-92a0-4677-b700-b3c5d0a90840,James Mclaughlin,55,West Zacharyborough,Urban,Clothing,Test,1,4822.95,15%,Debit Card,07-12-2024,6,N
25848385-1915-4b1c-b44d-a2365c7c0778,Sandra Miller,,South Pamelafort,Suburban,Home Decor,Difficult,1,349.52,5%,Debit Card,02-12-2024,0,Not Returned
86b8afef-ad44-4c48-9e8a-10da13fc927f,Justin Maxwell,,Breannachester,Urban,Electronics,Less,4,281.38,15%,Debit Card,19-03-2024,5,Returned
bb51cd74-7d52-403f-b2a4-5575ee585967,Samantha Thomas,48,South Jennifer,Suburban,Stationery,Carry,,2810.95,0%,UPI,24-09-2024,,N
1e390f21-8775-4abf-9cff-5f1e83601fb5,Joy Johnson,,New Mike,Suburban,Groceries,By,,201.95,0%,Debit Card,06-10-2024,0,No
1ef11a27-1c3e-4da4-a89b-4fb2da317fd7,Dylan Mills,,West Kevinstad,Urban,Clothing,Floor,0,4616.5,none,Wallet,18-07-2024,,Not Returned
249316b4-ca8c-4366-8729-8d477c659dc9,Kevin Williams,57,Pamelaborough,Suburban,Electronics,Cover,0,4000.27,none,Wallet,22-11-2023,,No
1f50e1aa-0088-413a-bd21-94cbbd5a6112,Andrea Williams,,Berryshire,Urban,Groceries,Local,1,865.94,15%,Debit Card,03-01-2025,4,N
79a8832f-6097-4a15-8806-82d3567b9583,Sandra Anderson,28,New Dana,Rural,Electronics,Sort,3,1858.06,0%,Credit Card,07-03-2025,1,Not Returned
ddc8d27b-2623-491a-b2f6-8fe1aacefa98,Ann Weber,,Hughesfurt,Suburban,Clothing,Group,5,3126.06,5%,Credit Card,22-03-2024,2,No
e3d9de7f-aba2-4511-b544-b28c0bbad72a,Donald Davis,56,Lake Angel,Rural,Electronics,Professor,,4491.96,none,Wallet,01-06-2024,5,Returned
8fa09a4c-4f10-4ae3-b518-174fc5874243,Maria Miller,24,New Aimeefort,Rural,Electronics,Morning,5,4875.83,none,Cash,16-12-2024,2,Returned
efa99c7e-a883-4c66-9eca-e0c004c72b2a,Tonya Hill,,East Maria,Rural,Home Decor,Those,,4563.83,10%,Credit Card,04-03-2025,4,Y
ce926059-15ab-4cd2-b1b9-05c8945d91a5,Erica Chapman,,Atkinstown,Urban,Groceries,Grow,1,1739.58,10%,Wallet,25-02-2025,,No
dc11eb13-0628-4878-aa39-46072e35c5c8,Janet Davis,41,New Garyberg,Urban,Stationery,Cover,,517.65,0%,Wallet,12-03-2024,3,N
4e8a10cb-277b-41ea-96f1-e5cbc4af9dc9,Meghan Brown,,Howardton,Urban,Home Decor,Fire,4,4028.67,15%,Cash,23-10-2023,3,N
69aec17b-2478-4b7d-91ee-3cc819474d1a,Deanna David,45,North Jamesshire,Suburban,Electronics,Economic,4,515.41,0%,Cash,04-02-2024,2,No
62928cdc-8121-4051-809c-a132823500f9,Debra Flores,,Jonestown,Suburban,Home Decor,Involve,0,4890.89,0,Debit Card,24-04-2024,1,Not Returned
04c47757-e2db-4ce3-a9ea-8b103bd66a06,Victor Leonard,51,Port Angela,Rural,Home Decor,Stock,0,4555.23,5%,Wallet,12-08-2024,,Y
722be4aa-6820-4025-9178-8bdd4dfb1b6e,Mark Harris,43,West Amber,Suburban,Electronics,Concern,0,3517.61,none,Credit Card,14-07-2023,6,Not Returned
6c7b0a77-f3de-4bc2-899b-ef4b3ec2e72a,Kristen Williams,,Woodwardport,Urban,Electronics,Read,2,3652.98,0,Debit Card,05-12-2024,0,Returned
ebfbc97a-eefa-4d76-8f67-a174002394e2,Mr. Ryan James,,Meganborough,Urban,Clothing,Pay,1,3809.53,10%,Wallet,16-08-2023,,Yes
29529420-0ba4-432b-8804-044c82a4e22e,Kristine Turner,,Haleberg,Urban,Electronics,Share,3,3686.73,none,Credit Card,19-01-2025,2,Y
6e951719-e0d6-4969-878a-943affb2bfe1,Jonathan Pham,55,Cynthiamouth,Suburban,Clothing,Explain,0,2320.42,10%,UPI,13-06-2024,1,Not Returned
57750d0f-5256-4276-bba7-5385a98afcb0,Tyler Murphy,,Lake Sandra,Rural,Stationery,Politics,,3600.32,20%,Cash,16-10-2023,3,No
ac367cb9-0273-4e68-a6c5-1969011871cf,Justin Horton,44,Farmerside,Urban,Electronics,Beat,,2326.12,10%,Wallet,12-04-2024,,N
13d88e04-a6b9-4653-a62b-3d30e070bdb9,Stephanie Cabrera,,Chambersstad,Rural,Stationery,Tax,3,1152.44,5%,Debit Card,09-12-2024,6,Not Returned
63021daa-5ba3-449c-99ef-827fd3d4ddd3,Randy Terry,,North Stevenborough,Rural,Home Decor,Light,4,2963.09,0,Cash,25-01-2024,5,N
c227e0f2-0510-4943-be3e-b6f738b595b9,Thomas Howard,50,Port Christinaport,Rural,Groceries,System,2,2475.35,15%,Wallet,15-04-2023,3,Not Returned
7e6a3ea7-fae9-4634-bbf8-5406389d2267,Amanda Vasquez,44,North James,Urban,Clothing,Tend,1,4725.94,0%,Debit Card,16-10-2024,3,Returned
47003fcf-deb2-4490-9c66-fdd96565e779,Kathleen Arnold,,North Brianna,Urban,Groceries,Skill,3,676.94,0%,Cash,15-08-2024,3,Y
91e52e86-eefe-42c3-8276-bfe1209f4ff2,Sierra Daniel,,Jamestown,Urban,Electronics,Room,3,338.39,0%,Debit Card,28-05-2023,0,No
ae411155-40bf-4f6b-9d4d-0658886edae8,Jordan Pace,,Port Sheilachester,Suburban,Home Decor,Three,3,2146.12,20%,Debit Card,15-09-2024,1,Returned
84aeffbe-ae1f-4957-9f28-e41746273272,Isaiah Blake,,North Joshua,Urban,Clothing,Kitchen,0,2573.34,15%,Credit Card,18-02-2024,3,N
6450dd3c-0152-4e60-90f5-3bd872e89652,Brad Armstrong,,Lake Jeremiahchester,Rural,Clothing,Bad,3,1997.45,15%,Credit Card,25-05-2024,0,Returned
544810de-2a1b-46e3-b266-84ff3ffef652,Mark Davis,37,Reynoldstown,Rural,Stationery,Person,0,2902.77,none,Credit Card,20-03-2025,1,Not Returned
d72b8154-5594-49c6-af60-250ea05501d3,Brian Allen,50,Marissamouth,Urban,Stationery,Nature,2,4790.73,20%,Cash,17-12-2024,1,N
c6978476-12aa-48cf-b18c-55813c9b3b84,Jessica Davis,,Rileyland,Urban,Stationery,Ask,0,3955.11,10%,Debit Card,14-12-2024,5,Not Returned
e3dc8702-5033-44b1-a09c-f7af0889360f,Ana Anderson,,Brownchester,Urban,Stationery,Attorney,3,2508.22,5%,UPI,20-03-2025,1,N
0d5d2f64-8f2b-492b-8e48-4034ad74dd43,James Davis,36,Halltown,Urban,Clothing,Long,5,661.76,5%,Credit Card,26-06-2023,2,No
e143a0ad-6d98-467e-8b8f-e98176d6682f,Ashley Curtis,29,South Zacharyshire,Rural,Electronics,Data,5,3425.18,5%,UPI,31-01-2024,0,Y
b69aca1e-985d-454b-8325-58201a49de98,Richard Lee,25,Lake William,Urban,Groceries,Hear,3,798.06,0%,Debit Card,30-06-2023,,N
71d2e63f-9ef0-4577-b980-e5217b3cfc10,Chad Williams,35,West Breanna,Suburban,Home Decor,Must,4,2592.24,20%,Debit Card,29-02-2024,6,Yes
956b212f-4faa-4851-9b95-1652c11ea16b,Patricia Hernandez,35,Carrieport,Urban,Stationery,Home,2,241.64,0,Cash,26-08-2024,6,Yes
ada517e3-a85d-41db-9620-ed148486b704,David Fuentes,31,South Mauriceborough,Suburban,Stationery,Push,,2285.31,none,Cash,14-04-2023,0,Returned
576ff264-1182-48e7-8907-0c973385db3b,John Holt,,Greenemouth,Rural,Clothing,Together,4,4810.63,20%,Cash,13-03-2025,0,Yes
9db8ef7e-55ed-4864-b68b-6ba090ebba12,Gary Garcia,,South Jeffreytown,Rural,Groceries,Purpose,0,1439.18,0%,Debit Card,30-06-2024,6,Not Returned
9fb938e0-776e-43e6-baf3-3cc5b176e71f,John Tate,,Lindsayfurt,Urban,Home Decor,Describe,5,322.88,0,Credit Card,28-09-2023,5,Returned
